latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
43.198593,27.9403,48.0,10800,Europe/Sofia,GMT+3

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),et0_fao_evapotranspiration (mm)
2017-01-03,7.7,-1.2,2.1,0.00,65,15.9,1.15
2017-01-04,5.2,0.3,2.3,0.00,77,12.7,0.72
2017-01-05,6.1,2.0,3.3,0.60,81,19.8,0.59
2017-01-06,4.8,-8.9,-2.2,32.70,84,37.8,0.40
2017-01-07,-9.2,-11.9,-10.7,4.90,71,29.7,0.45
2017-01-08,-9.1,-11.8,-10.7,3.00,72,21.7,0.44
2017-01-09,-10.1,-13.6,-11.6,0.30,70,18.5,0.47
2017-01-10,2.5,-13.2,-5.2,4.80,79,32.3,0.55
2017-01-11,2.0,-8.2,-5.3,7.70,82,28.9,0.49
2017-01-12,-0.7,-6.8,-4.0,2.20,73,21.7,0.76
2017-01-13,3.0,-8.5,-1.5,0.00,81,15.3,0.72
2017-01-14,7.7,1.7,4.1,1.50,86,20.1,0.67
2017-01-15,3.5,-3.0,0.4,0.10,81,18.4,0.75
2017-01-16,4.2,-6.4,0.2,0.70,85,23.7,0.52
2017-01-17,3.8,1.9,2.7,10.20,95,28.0,0.24
2017-01-18,1.9,-2.2,-0.4,4.30,86,29.4,0.47
2017-01-19,-1.5,-3.8,-2.6,0.00,82,27.3,0.51
2017-01-20,-2.0,-9.7,-5.2,0.00,78,23.1,0.56
2017-01-21,1.1,-8.9,-4.0,0.00,70,12.7,0.83
2017-01-22,3.3,-1.8,0.3,0.00,80,13.7,0.57
2017-01-23,4.2,-0.4,1.6,0.00,82,12.9,0.63
2017-01-24,4.8,-0.9,1.8,0.00,81,15.0,0.64
2017-01-25,-0.4,-3.3,-1.5,0.00,80,19.6,0.60
2017-01-26,-2.7,-6.1,-3.9,0.00,72,23.1,0.78
2017-01-27,-0.4,-8.0,-4.3,0.00,66,17.6,0.93
2017-01-28,1.5,-3.3,-1.3,0.00,74,14.8,0.89
2017-01-29,2.0,-4.0,-1.1,0.00,78,14.3,0.83
2017-01-30,2.0,-1.5,-0.3,0.10,76,20.0,0.78
2017-01-31,2.2,-2.6,-0.5,0.00,69,14.2,0.85
2017-02-01,4.2,-2.8,0.1,0.00,69,13.6,1.08
2017-02-02,7.3,-3.5,1.2,0.00,75,8.0,1.06
2017-02-03,11.0,0.9,4.9,0.00,80,14.7,1.19
2017-02-04,14.1,4.1,7.9,0.00,75,17.0,1.56
2017-02-05,13.6,3.8,7.7,0.30,80,13.4,1.15
2017-02-06,9.1,2.7,6.1,0.00,85,15.0,1.04
2017-02-07,10.9,4.8,7.3,0.00,90,10.6,1.03
2017-02-08,7.0,1.0,4.8,4.20,94,24.1,0.31
2017-02-09,0.6,-2.0,-0.8,0.70,78,22.5,0.67
2017-02-10,-0.4,-3.2,-1.4,0.00,75,23.1,0.81
2017-02-11,-1.4,-3.5,-2.5,0.00,74,19.9,0.74
2017-02-12,1.2,-4.4,-2.3,0.00,70,22.0,1.00
2017-02-13,0.9,-3.5,-2.0,0.00,62,17.6,1.18
2017-02-14,2.3,-5.7,-2.0,0.00,63,23.7,1.35
2017-02-15,4.8,0.2,2.0,0.00,65,24.1,1.50
2017-02-16,3.9,-2.2,0.7,0.00,74,16.0,1.24
2017-02-17,5.5,-3.2,1.4,0.00,79,15.2,1.19
2017-02-18,11.7,-1.1,4.4,0.00,76,13.0,1.56
2017-02-19,6.6,2.5,4.5,6.10,93,18.2,0.51
2017-02-20,6.3,2.5,4.3,5.60,86,27.4,0.79
2017-02-21,9.8,0.7,4.8,0.00,71,22.6,1.75
2017-02-22,12.6,4.8,7.7,0.00,71,20.2,1.81
2017-02-23,18.0,5.8,11.2,0.00,64,21.3,2.70
2017-02-24,18.3,8.1,12.3,0.00,74,22.9,2.33
2017-02-25,12.9,4.2,8.9,5.20,86,22.0,0.71
2017-02-26,7.2,2.6,4.5,0.00,87,12.9,1.30
2017-02-27,13.7,1.5,5.7,0.00,91,10.2,1.67
2017-02-28,8.3,3.0,4.8,0.00,96,8.9,1.11
2017-03-01,9.9,4.0,7.0,0.00,94,13.9,1.27
2017-03-02,10.8,5.6,8.3,0.00,83,21.7,1.01
2017-03-03,13.1,3.9,7.6,0.20,84,9.1,1.32
2017-03-04,10.8,2.5,7.0,0.00,83,12.7,1.75
2017-03-05,11.2,1.9,6.4,0.00,86,10.8,1.79
2017-03-06,15.2,6.7,10.5,0.50,76,16.8,2.21
2017-03-07,12.8,4.9,8.7,0.00,90,10.5,1.61
2017-03-08,12.4,6.2,8.7,0.00,77,27.7,2.01
2017-03-09,11.9,4.9,7.8,0.00,82,20.3,1.82
2017-03-10,11.6,6.4,8.4,4.70,81,21.2,1.29
2017-03-11,13.6,6.1,8.4,0.00,81,23.9,1.72
2017-03-12,10.2,4.7,7.3,0.10,79,17.7,1.37
2017-03-13,6.7,3.1,5.1,22.90,89,22.1,0.50
2017-03-14,9.5,3.2,6.2,6.70,78,29.7,1.31
2017-03-15,11.0,2.0,6.5,1.30,74,21.5,1.83
2017-03-16,10.6,2.8,6.8,2.10,77,10.7,1.68
2017-03-17,8.2,2.5,5.5,6.40,75,23.4,1.78
2017-03-18,14.4,1.2,7.7,0.00,68,19.8,2.57
2017-03-19,15.8,7.6,11.1,1.70,69,27.1,2.08
2017-03-20,12.9,2.7,7.9,0.10,72,14.3,1.65
2017-03-21,13.5,6.8,9.6,0.00,78,10.8,2.37
2017-03-22,11.4,5.7,8.0,0.00,81,13.0,2.24
2017-03-23,11.0,4.0,7.2,0.00,80,12.8,2.31
2017-03-24,12.3,3.5,8.2,0.00,76,9.2,2.35
2017-03-25,11.8,4.7,8.1,0.00,81,24.0,1.53
2017-03-26,15.8,5.5,8.7,0.00,82,22.0,2.05
2017-03-27,11.0,2.5,6.6,0.00,64,17.8,2.58
2017-03-28,16.1,5.5,10.6,0.00,63,13.5,3.29
2017-03-29,17.9,6.4,12.0,0.00,66,8.5,3.10
2017-03-30,19.2,8.4,12.7,0.20,65,20.8,3.37
2017-03-31,11.4,4.6,8.8,0.00,69,20.4,2.48
2017-04-01,11.6,1.7,6.3,0.00,74,10.1,2.63
2017-04-02,11.9,4.7,8.0,0.00,76,10.5,2.62
2017-04-03,12.3,5.2,8.6,0.00,78,11.3,2.63
2017-04-04,12.9,5.4,8.4,0.80,90,15.3,1.32
2017-04-05,12.4,5.7,8.6,2.20,91,9.7,1.39
2017-04-06,16.7,6.3,10.6,0.50,87,10.4,2.34
2017-04-07,13.4,6.3,9.8,0.10,59,30.4,3.15
2017-04-08,13.2,4.2,8.3,1.00,62,18.1,2.77
2017-04-09,13.2,5.4,9.2,0.00,60,21.1,2.80
2017-04-10,14.6,6.0,9.1,0.00,62,15.8,3.30
2017-04-11,13.2,5.3,9.3,0.00,67,20.3,2.98
2017-04-12,15.0,6.3,10.2,0.00,76,20.3,2.59
2017-04-13,13.1,5.0,9.0,0.00,84,12.4,2.80
2017-04-14,18.8,7.7,12.1,0.60,73,14.0,3.21
2017-04-15,14.6,7.5,11.1,0.00,81,12.4,2.73
2017-04-16,19.4,7.2,12.8,0.80,84,9.6,2.71
2017-04-17,12.1,5.5,8.9,3.40,86,24.9,0.93
2017-04-18,10.0,4.4,6.7,13.20,76,23.8,1.36
2017-04-19,10.6,4.9,8.3,0.10,79,26.0,2.00
2017-04-20,9.1,2.2,6.9,6.10,84,27.2,1.12
2017-04-21,9.1,1.0,4.9,0.40,65,24.3,2.31
2017-04-22,11.8,2.0,6.8,0.00,69,11.5,2.54
2017-04-23,15.4,4.2,9.6,3.20,65,27.6,3.15
2017-04-24,12.5,4.3,8.4,0.60,75,17.2,2.93
2017-04-25,13.8,5.4,9.8,0.00,70,22.0,3.21
2017-04-26,13.6,5.8,9.9,0.00,76,12.2,3.32
2017-04-27,15.1,6.6,10.9,0.00,81,10.8,3.42
2017-04-28,15.9,7.8,11.6,0.00,77,10.1,3.54
2017-04-29,16.9,8.4,12.8,0.00,78,10.5,3.55
2017-04-30,19.3,9.6,14.4,0.00,75,12.0,3.81
2017-05-01,20.0,11.1,15.2,0.00,72,17.6,4.17
2017-05-02,20.6,12.4,16.3,0.00,67,14.5,4.42
2017-05-03,23.2,11.4,17.4,0.00,61,15.3,4.80
2017-05-04,21.1,13.4,16.6,0.00,67,16.6,4.32
2017-05-05,19.2,12.1,15.2,0.00,65,11.2,4.07
2017-05-06,15.5,10.4,12.9,11.40,85,13.1,1.76
2017-05-07,16.5,11.1,13.3,3.40,91,11.6,2.32
2017-05-08,20.0,12.6,15.4,13.90,84,17.0,3.09
2017-05-09,16.5,11.9,14.4,0.80,85,17.1,2.55
2017-05-10,14.8,9.9,11.8,2.60,78,18.0,2.22
2017-05-11,17.0,7.6,12.8,1.60,83,21.2,2.88
2017-05-12,19.1,11.1,15.6,0.00,84,14.8,2.61
2017-05-13,21.5,13.6,18.3,0.60,80,9.4,3.60
2017-05-14,23.3,14.9,19.4,0.10,63,22.8,4.69
2017-05-15,20.5,12.2,16.3,0.70,72,18.0,3.64
2017-05-16,21.4,13.6,16.6,0.30,69,13.4,3.94
2017-05-17,20.4,13.6,16.5,0.00,69,21.4,4.10
2017-05-18,18.2,11.8,15.4,0.00,51,22.7,5.34
2017-05-19,20.1,9.4,14.9,0.00,57,12.2,4.45
2017-05-20,20.6,11.3,16.5,0.50,66,17.3,4.08
2017-05-21,19.2,12.6,15.5,2.10,63,22.3,4.00
2017-05-22,20.6,12.7,16.4,2.30,72,20.0,3.01
2017-05-23,20.1,12.8,16.1,0.00,70,13.4,4.12
2017-05-24,17.5,10.4,14.1,0.00,81,12.8,3.69
2017-05-25,17.9,12.9,15.3,0.00,81,14.8,3.77
2017-05-26,17.2,13.9,15.3,0.90,85,14.9,2.92
2017-05-27,17.9,12.9,15.4,0.10,77,13.0,3.10
2017-05-28,19.9,14.8,16.9,0.90,76,18.9,3.08
2017-05-29,22.5,14.8,18.5,0.00,63,16.6,5.03
2017-05-30,23.0,13.0,18.4,0.10,63,17.2,4.83
2017-05-31,25.8,16.5,20.7,5.40,73,14.4,3.50
2017-06-01,27.2,18.1,22.2,1.30,77,11.3,4.65
2017-06-02,24.3,17.6,21.0,0.30,79,14.1,3.87
2017-06-03,22.6,16.6,19.4,0.70,86,13.7,3.15
2017-06-04,22.5,17.0,19.4,0.00,79,16.6,4.19
2017-06-05,22.3,16.2,18.8,0.00,73,18.0,4.60
2017-06-06,23.8,15.9,19.4,0.00,66,11.8,5.15
2017-06-07,23.1,15.4,19.6,0.00,76,13.0,4.77
2017-06-08,24.9,17.6,20.5,9.90,85,15.8,3.09
2017-06-09,19.1,15.1,16.9,9.10,82,28.2,2.51
2017-06-10,24.1,15.9,19.5,2.70,71,23.5,3.77
2017-06-11,24.3,16.4,20.2,1.40,70,16.6,4.16
2017-06-12,25.0,15.8,20.5,0.00,67,15.4,4.97
2017-06-13,25.8,16.2,21.3,0.00,63,17.8,5.36
2017-06-14,24.9,19.0,21.3,5.20,78,14.2,3.97
2017-06-15,21.8,17.1,19.7,2.30,73,14.5,3.26
2017-06-16,23.4,16.1,19.8,0.30,75,17.1,4.10
2017-06-17,22.4,17.8,19.5,2.60,75,13.4,2.77
2017-06-18,20.2,14.9,17.1,2.10,77,18.7,3.15
2017-06-19,23.9,15.0,19.2,6.40,70,20.8,4.15
2017-06-20,27.1,18.3,22.5,0.10,62,22.1,5.44
2017-06-21,29.4,19.0,24.1,3.80,64,12.0,5.07
2017-06-22,26.6,19.5,22.8,3.00,77,11.2,4.85
2017-06-23,30.5,19.5,25.3,0.00,72,11.5,5.45
2017-06-24,29.2,21.2,24.8,0.00,61,17.7,5.94
2017-06-25,27.0,20.1,23.4,0.00,73,16.3,5.05
2017-06-26,26.0,19.5,22.8,0.00,78,13.2,5.22
2017-06-27,26.0,19.8,22.6,0.50,85,14.0,4.08
2017-06-28,26.0,20.8,23.4,0.50,83,10.6,4.11
2017-06-29,27.5,21.1,24.4,0.00,82,14.1,4.98
2017-06-30,36.0,22.9,29.5,0.00,52,12.3,6.97
2017-07-01,30.6,22.9,26.9,0.00,66,17.5,6.05
2017-07-02,29.4,22.1,25.6,0.00,75,25.6,5.38
2017-07-03,28.1,19.0,24.4,2.60,70,29.1,5.72
2017-07-04,23.4,16.7,19.8,10.90,68,30.1,4.00
2017-07-05,24.1,16.5,20.6,0.00,63,16.9,5.31
2017-07-06,26.2,16.6,21.8,0.00,63,16.9,5.39
2017-07-07,25.6,18.5,21.1,0.10,66,18.4,5.01
2017-07-08,25.8,17.9,21.5,0.00,65,23.1,4.78
2017-07-09,30.1,19.0,24.2,1.10,70,14.0,4.89
2017-07-10,26.6,20.6,23.5,0.00,76,14.1,4.77
2017-07-11,26.4,20.1,22.8,0.00,76,13.1,5.08
2017-07-12,25.6,20.4,22.8,0.00,77,16.1,4.85
2017-07-13,28.0,20.1,24.5,0.40,82,11.2,4.41
2017-07-14,26.6,19.5,22.6,0.30,59,23.4,5.60
2017-07-15,24.5,18.3,21.6,0.00,54,16.3,5.76
2017-07-16,24.5,18.5,21.5,0.00,62,23.7,4.94
2017-07-17,25.6,17.8,21.8,0.20,54,29.9,6.27
2017-07-18,25.1,20.0,22.4,1.00,51,24.2,4.75
2017-07-19,28.1,19.5,23.3,0.00,51,18.3,6.43
2017-07-20,28.2,19.4,23.6,0.00,56,16.7,5.65
2017-07-21,28.5,18.0,23.4,0.00,57,16.6,5.98
2017-07-22,30.1,18.3,24.3,0.00,55,17.2,5.92
2017-07-23,31.0,21.3,26.2,0.00,53,13.3,5.39
2017-07-24,28.8,21.6,25.2,0.00,68,15.1,5.23
2017-07-25,28.0,21.9,24.4,0.00,77,17.9,4.93
2017-07-26,27.9,19.8,24.0,0.00,76,19.4,5.03
2017-07-27,28.0,20.2,23.7,6.10,77,17.9,3.71
2017-07-28,22.0,18.4,19.9,25.40,81,26.7,2.05
2017-07-29,28.5,18.8,23.3,0.30,62,16.8,5.31
2017-07-30,25.6,19.1,22.5,0.00,67,14.7,5.24
2017-07-31,26.5,17.7,22.7,0.00,69,16.6,5.25
2017-08-01,28.6,19.7,23.8,0.00,66,20.3,5.82
2017-08-02,30.0,21.0,25.4,0.00,58,19.5,6.42
2017-08-03,31.7,23.4,27.3,0.00,55,16.6,6.43
2017-08-04,34.1,24.3,28.6,0.00,56,15.7,5.94
2017-08-05,35.0,25.4,29.8,0.00,51,17.9,6.75
2017-08-06,35.7,26.7,30.2,0.00,48,19.2,7.28
2017-08-07,33.6,25.5,29.4,0.00,53,19.4,7.06
2017-08-08,30.5,23.0,26.7,0.00,60,18.6,6.13
2017-08-09,28.0,21.1,24.4,0.00,65,19.9,5.56
2017-08-10,31.0,21.8,26.0,0.00,63,16.4,5.60
2017-08-11,31.3,23.5,26.6,0.00,65,16.7,5.57
2017-08-12,30.4,22.8,26.4,0.00,50,15.1,6.22
2017-08-13,31.4,21.8,25.9,0.60,56,21.7,5.88
2017-08-14,27.4,20.0,23.1,2.50,62,28.5,5.49
2017-08-15,29.2,20.1,24.2,0.20,56,25.0,6.24
2017-08-16,28.2,21.9,24.6,5.80,62,28.9,5.30
2017-08-17,31.0,22.5,26.2,0.40,44,23.4,7.35
2017-08-18,32.2,23.1,27.2,0.00,38,23.1,7.36
2017-08-19,30.6,22.8,26.1,0.30,45,19.7,6.61
2017-08-20,29.6,22.0,24.9,0.00,62,15.6,5.28
2017-08-21,30.4,21.1,25.0,0.80,66,19.6,4.17
2017-08-22,23.8,17.6,20.3,0.00,55,18.5,3.70
2017-08-23,26.7,15.6,21.1,0.00,55,13.9,4.55
2017-08-24,23.6,16.0,20.3,0.90,63,13.4,3.73
2017-08-25,25.1,17.6,21.7,0.00,61,13.6,4.55
2017-08-26,25.0,17.0,21.3,0.00,62,13.7,4.50
2017-08-27,26.8,17.2,21.7,0.00,64,12.4,4.55
2017-08-28,29.0,17.1,22.8,0.00,63,14.0,4.60
2017-08-29,22.2,16.8,19.6,2.90,74,22.4,2.54
2017-08-30,23.0,15.6,19.1,0.00,53,17.2,4.96
2017-08-31,23.5,14.9,19.2,0.00,59,17.0,4.25
2017-09-01,25.1,16.3,20.6,0.00,66,19.8,4.34
2017-09-02,27.0,17.7,22.3,0.00,69,20.4,4.46
2017-09-03,25.2,19.2,22.3,0.00,77,17.8,3.95
2017-09-04,26.2,19.1,21.9,0.00,57,22.1,5.01
2017-09-05,23.6,15.8,19.4,0.10,57,13.6,3.83
2017-09-06,24.8,15.6,19.6,0.00,57,17.2,3.92
2017-09-07,27.2,16.1,21.2,0.00,57,17.2,4.57
2017-09-08,27.5,17.5,22.5,0.00,66,15.4,4.20
2017-09-09,24.6,18.7,21.5,0.00,78,14.5,3.63
2017-09-10,28.8,19.7,23.4,0.00,72,13.3,4.01
2017-09-11,26.8,20.2,23.0,0.00,82,12.6,3.77
2017-09-12,30.7,21.5,25.5,0.30,59,22.5,4.95
2017-09-13,29.3,20.9,24.8,0.30,48,13.4,4.52
2017-09-14,27.6,18.2,22.4,0.00,48,11.6,4.66
2017-09-15,29.0,18.4,23.0,0.00,64,13.3,4.14
2017-09-16,27.2,18.9,22.6,0.00,67,12.2,4.18
2017-09-17,27.4,20.1,22.8,0.00,74,12.2,3.95
2017-09-18,30.5,19.2,23.4,0.00,77,13.7,3.89
2017-09-19,24.8,20.4,22.2,0.20,83,18.3,2.71
2017-09-20,25.5,20.5,22.6,0.00,85,17.5,2.67
2017-09-21,22.2,17.7,19.8,0.10,57,22.9,3.49
2017-09-22,21.1,13.3,16.7,0.00,52,24.9,4.34
2017-09-23,22.0,13.2,17.3,0.20,57,16.6,3.67
2017-09-24,24.0,13.9,18.3,0.00,51,18.4,3.91
2017-09-25,22.5,15.5,19.0,0.00,62,22.9,3.13
2017-09-26,21.6,18.3,19.2,3.80,79,29.1,2.16
2017-09-27,18.9,14.8,17.2,2.00,70,31.1,2.74
2017-09-28,18.0,13.1,15.1,0.80,65,28.8,2.88
2017-09-29,16.4,13.3,14.3,1.30,65,27.8,2.59
2017-09-30,15.9,12.4,14.0,0.10,60,30.3,2.71
2017-10-01,15.9,12.1,13.7,0.00,60,26.7,2.84
2017-10-02,16.6,10.4,13.3,0.00,61,19.1,2.83
2017-10-03,17.0,11.2,13.9,0.00,64,12.0,2.64
2017-10-04,18.9,9.6,14.5,0.00,68,12.7,2.65
2017-10-05,22.5,10.9,15.9,0.00,61,18.7,3.27
2017-10-06,25.6,14.1,18.9,0.00,60,13.3,3.44
2017-10-07,17.6,11.9,14.7,9.30,76,28.4,1.83
2017-10-08,14.4,8.3,10.4,13.10,78,34.2,1.40
2017-10-09,17.4,9.1,12.5,0.10,71,15.2,1.99
2017-10-10,18.4,9.9,13.5,0.00,68,16.3,2.53
2017-10-11,17.4,9.6,13.3,0.00,74,11.3,2.27
2017-10-12,20.2,9.9,14.3,0.00,73,10.6,2.43
2017-10-13,21.9,10.7,15.4,0.00,67,14.4,2.67
2017-10-14,18.0,10.8,14.4,1.10,67,17.6,2.14
2017-10-15,22.4,11.1,15.9,0.00,60,14.4,2.66
2017-10-16,21.0,13.4,16.8,0.00,68,17.1,2.62
2017-10-17,22.8,11.4,16.2,0.00,77,10.5,2.39
2017-10-18,21.2,12.6,16.4,0.00,77,7.6,2.23
2017-10-19,19.9,11.1,15.1,0.00,75,8.4,2.17
2017-10-20,22.9,11.4,16.2,0.00,80,7.4,2.15
2017-10-21,20.9,11.8,15.5,0.00,83,10.0,2.05
2017-10-22,19.9,12.8,15.8,0.00,68,15.9,2.49
2017-10-23,17.0,14.1,15.6,0.40,75,19.6,1.64
2017-10-24,17.8,13.8,16.0,20.10,92,33.3,0.68
2017-10-25,13.8,8.4,10.3,2.40,76,32.6,1.57
2017-10-26,14.1,5.4,9.7,0.00,76,17.7,1.72
2017-10-27,16.6,7.8,11.9,0.00,82,10.7,1.57
2017-10-28,12.8,9.2,11.0,7.90,86,20.8,0.61
2017-10-29,14.1,6.7,10.3,0.10,69,24.5,2.13
2017-10-30,12.1,7.6,10.1,0.20,52,36.3,3.11
2017-10-31,9.6,4.8,7.1,0.00,53,22.4,2.14
2017-11-01,10.1,2.3,5.7,0.00,59,12.6,1.69
2017-11-02,13.4,3.6,7.5,0.00,66,13.0,1.72
2017-11-03,16.2,6.8,10.4,0.00,66,16.2,1.89
2017-11-04,13.8,9.1,10.8,0.00,74,13.9,1.49
2017-11-05,13.4,7.8,10.4,1.30,81,14.8,1.19
2017-11-06,13.7,9.8,11.2,1.30,87,14.2,1.03
2017-11-07,12.8,8.1,10.3,0.00,82,13.7,1.13
2017-11-08,13.4,9.9,11.4,0.70,85,15.6,0.99
2017-11-09,13.6,10.3,11.9,10.70,90,15.2,0.77
2017-11-10,13.2,8.1,10.4,0.00,85,13.0,0.97
2017-11-11,15.8,7.0,10.4,0.00,86,11.7,1.26
2017-11-12,17.2,8.0,12.2,0.20,84,11.8,1.25
2017-11-13,16.9,11.0,13.5,0.00,88,15.4,0.92
2017-11-14,20.1,10.2,14.4,0.10,83,17.0,1.29
2017-11-15,10.9,8.4,9.5,0.00,81,17.1,0.77
2017-11-16,11.7,8.1,9.6,0.00,82,21.6,0.88
2017-11-17,12.6,10.6,11.5,3.00,88,19.3,0.61
2017-11-18,12.7,10.1,11.3,12.00,94,16.9,0.31
2017-11-19,11.2,8.3,9.4,4.60,89,13.1,0.50
2017-11-20,8.9,4.0,6.2,14.80,88,22.3,0.38
2017-11-21,8.1,2.0,4.9,0.00,68,19.7,1.34
2017-11-22,10.6,3.8,7.0,0.00,72,14.1,1.05
2017-11-23,10.8,6.6,8.2,1.10,86,9.0,0.66
2017-11-24,11.4,6.0,8.4,0.20,91,6.2,0.64
2017-11-25,11.6,7.2,9.8,0.30,93,15.8,0.48
2017-11-26,12.6,7.3,10.4,0.10,90,11.0,0.75
2017-11-27,11.4,7.1,9.5,7.60,92,17.4,0.70
2017-11-28,11.6,2.3,5.8,11.50,86,21.7,0.63
2017-11-29,9.2,1.6,4.5,0.00,79,15.5,0.90
2017-11-30,14.5,3.8,9.5,0.00,82,23.5,0.95
2017-12-01,17.5,13.1,15.5,0.70,74,26.2,1.52
2017-12-02,17.5,11.9,14.0,1.50,83,22.7,1.11
2017-12-03,15.4,8.3,11.7,5.50,89,22.0,0.92
2017-12-04,8.4,2.2,6.6,1.90,78,18.1,0.72
2017-12-05,5.8,0.1,2.3,0.00,66,18.9,1.22
2017-12-06,7.9,-0.7,3.2,0.00,70,21.8,1.16
2017-12-07,9.2,3.0,5.3,0.00,73,18.6,1.16
2017-12-08,12.9,3.8,6.9,0.00,67,15.5,1.35
2017-12-09,14.1,4.0,8.9,0.00,80,19.7,1.12
2017-12-10,11.1,1.0,6.0,4.10,70,35.0,1.19
2017-12-11,10.3,0.2,5.2,0.00,66,14.8,1.17
2017-12-12,13.1,5.4,8.3,0.00,73,15.6,1.28
2017-12-13,15.9,5.2,9.1,0.00,70,14.6,1.26
2017-12-14,12.9,6.7,8.7,0.30,84,10.1,0.68
2017-12-15,13.1,4.8,8.9,0.00,85,17.4,0.88
2017-12-16,17.8,9.9,12.8,0.10,77,17.4,1.33
2017-12-17,11.3,3.0,7.3,28.20,90,23.3,0.29
2017-12-18,5.1,1.1,2.9,0.20,80,21.5,0.53
2017-12-19,3.5,0.3,2.1,2.20,74,14.4,0.70
2017-12-20,4.5,0.4,1.9,0.00,76,13.2,0.71
2017-12-21,2.8,-1.6,0.3,0.00,69,13.8,0.80
2017-12-22,3.8,-2.8,-0.4,0.00,72,13.5,0.81
2017-12-23,4.0,-1.1,1.1,0.00,70,21.2,0.93
2017-12-24,6.7,-2.1,2.4,0.00,79,18.7,0.58
2017-12-25,13.2,4.2,7.4,0.00,77,19.6,1.14
2017-12-26,11.8,3.0,7.7,0.00,80,12.4,0.85
2017-12-27,11.9,5.2,7.9,0.00,89,13.5,0.77
2017-12-28,13.6,7.8,10.2,0.00,85,21.7,0.96
2017-12-29,10.6,6.3,9.7,14.60,90,24.5,0.44
2017-12-30,6.3,3.1,4.6,25.00,91,23.2,0.26
2017-12-31,8.6,2.7,5.0,14.80,81,21.3,0.80
2018-01-01,9.9,2.3,5.3,0.00,72,9.3,0.90
2018-01-02,9.8,4.4,7.3,0.00,89,18.5,0.49
2018-01-03,9.9,2.6,6.0,0.20,82,14.0,0.73
2018-01-04,9.1,2.5,5.3,0.00,81,9.9,0.70
2018-01-05,8.9,0.9,4.6,0.00,86,8.5,0.79
2018-01-06,11.9,2.0,6.1,0.00,79,9.7,0.90
2018-01-07,12.0,3.5,7.1,0.00,84,14.3,0.88
2018-01-08,10.1,3.9,7.0,0.00,86,12.8,0.70
2018-01-09,7.9,4.0,5.8,0.00,90,19.3,0.44
2018-01-10,7.7,4.2,6.3,0.00,84,15.3,0.54
2018-01-11,9.1,7.3,8.0,4.80,94,15.1,0.34
2018-01-12,7.8,5.1,6.6,4.00,86,22.7,0.63
2018-01-13,5.2,1.6,3.9,0.80,76,31.5,1.04
2018-01-14,1.4,-3.5,-1.4,0.30,70,28.8,0.95
2018-01-15,-0.9,-5.2,-2.9,1.10,66,18.0,0.67
2018-01-16,1.9,-1.2,0.4,4.50,81,13.4,0.69
2018-01-17,9.2,1.2,5.1,1.00,88,15.9,0.85
2018-01-18,7.6,1.2,3.9,11.70,77,32.6,0.94
2018-01-19,11.5,-0.8,4.2,0.00,60,27.7,1.65
2018-01-20,9.4,2.0,5.1,3.80,75,14.4,0.88
2018-01-21,5.8,-0.3,2.9,8.40,91,16.9,0.38
2018-01-22,7.2,-0.8,3.7,18.80,89,28.4,0.39
2018-01-23,3.3,-3.0,-0.7,0.00,72,23.1,1.06
2018-01-24,0.2,-5.5,-3.1,0.00,63,16.5,1.08
2018-01-25,3.3,-4.2,-1.4,0.00,59,10.7,1.11
2018-01-26,3.0,-1.4,0.3,0.00,73,14.0,0.82
2018-01-27,4.7,-2.0,0.6,0.00,78,11.6,0.94
2018-01-28,6.0,-1.3,1.3,0.00,83,8.8,0.91
2018-01-29,10.6,-0.2,4.4,0.00,79,14.5,1.14
2018-01-30,16.5,3.9,8.6,0.00,70,19.8,1.91
2018-01-31,10.3,1.8,5.5,0.00,79,11.8,1.19
2018-02-01,12.4,2.3,6.4,0.00,80,14.0,1.29
2018-02-02,15.3,4.9,9.8,0.00,81,19.4,1.32
2018-02-03,15.1,8.8,12.0,0.40,79,24.4,1.29
2018-02-04,13.4,4.8,9.6,8.90,82,19.5,0.73
2018-02-05,4.9,3.5,4.0,1.50,84,14.4,0.56
2018-02-06,7.3,-0.6,4.0,0.00,85,11.0,1.04
2018-02-07,7.9,2.4,5.6,0.70,89,17.5,0.72
2018-02-08,12.6,6.2,8.2,3.60,88,20.8,1.03
2018-02-09,11.6,3.0,6.6,0.00,75,26.7,1.48
2018-02-10,7.4,2.0,4.6,0.70,84,23.7,0.91
2018-02-11,5.1,0.1,2.0,11.70,87,31.9,0.48
2018-02-12,5.9,0.2,2.4,0.20,78,19.1,0.90
2018-02-13,5.5,1.6,3.8,0.00,82,14.4,0.64
2018-02-14,8.2,3.9,6.6,7.80,89,22.6,0.56
2018-02-15,7.8,1.1,3.7,0.00,79,20.7,1.36
2018-02-16,8.6,0.2,3.4,0.00,82,14.3,1.28
2018-02-17,8.0,0.2,3.9,0.00,81,9.2,1.19
2018-02-18,6.7,1.8,4.4,0.00,82,14.8,0.99
2018-02-19,5.2,1.9,3.7,2.10,89,23.8,0.40
2018-02-20,5.3,1.9,3.5,2.90,84,22.9,0.69
2018-02-21,5.4,4.1,4.7,1.30,82,23.0,0.73
2018-02-22,5.3,2.0,4.1,10.40,89,22.2,0.46
