latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
43.40949,24.55772,87.0,10800,Europe/Sofia,GMT+3

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),et0_fao_evapotranspiration (mm)
2013-01-23,9.8,0.1,5.2,2.10,88,13.1,0.85
2013-01-24,9.0,-0.8,3.7,5.00,89,11.6,0.59
2013-01-25,5.8,0.4,3.9,0.30,94,18.8,0.38
2013-01-26,-0.3,-4.9,-3.5,8.20,79,20.2,0.50
2013-01-27,-3.3,-11.2,-5.7,0.40,83,10.2,0.59
2013-01-28,0.8,-14.2,-5.9,0.10,83,9.1,0.65
2013-01-29,2.3,-8.7,-2.8,0.10,91,9.0,0.57
2013-01-30,6.6,-6.3,1.0,0.00,80,10.5,0.81
2013-01-31,9.5,1.3,5.0,3.10,83,34.6,0.78
2013-02-01,13.3,2.2,7.0,0.00,56,24.5,2.19
2013-02-02,15.8,0.7,6.7,0.00,65,11.3,1.51
2013-02-03,18.1,4.9,8.7,4.20,74,33.4,1.69
2013-02-04,7.8,1.4,4.2,0.00,70,20.5,1.27
2013-02-05,13.3,-0.9,5.0,0.00,71,11.2,1.52
2013-02-06,12.5,0.5,5.6,0.00,79,9.4,1.13
2013-02-07,9.1,0.5,4.3,7.60,90,13.8,0.71
2013-02-08,4.0,1.2,2.4,3.90,89,18.6,0.54
2013-02-09,8.3,-3.2,2.6,0.00,77,12.4,1.26
2013-02-10,7.4,0.8,3.6,0.20,89,15.5,0.68
2013-02-11,6.3,-2.7,1.6,0.00,76,14.8,1.02
2013-02-12,11.1,-2.5,3.2,0.00,76,13.2,1.39
2013-02-13,11.7,-1.5,4.6,1.00,84,20.2,1.08
2013-02-14,6.8,4.8,5.9,5.00,94,20.6,0.31
2013-02-15,4.8,1.1,3.2,0.40,80,20.7,0.70
2013-02-16,8.9,-1.8,3.1,0.00,76,9.4,1.33
2013-02-17,7.4,-0.5,3.1,0.00,81,12.3,1.02
2013-02-18,8.4,0.4,3.5,0.00,74,10.1,1.38
2013-02-19,8.7,-1.1,3.4,0.20,80,9.1,1.05
2013-02-20,9.5,2.2,5.1,0.40,80,11.2,1.27
2013-02-21,12.2,-0.6,5.1,0.00,76,14.7,1.72
2013-02-22,10.2,4.1,6.6,1.30,80,13.0,0.98
2013-02-23,10.5,6.1,7.6,0.00,85,22.0,0.94
2013-02-24,14.8,5.1,9.0,0.80,81,19.2,1.58
2013-02-25,14.7,6.4,9.9,6.00,87,17.4,1.23
2013-02-26,11.1,6.3,8.2,7.20,89,26.8,0.87
2013-02-27,6.1,1.6,2.8,14.80,98,23.0,0.31
2013-02-28,7.3,0.0,3.2,0.30,80,7.8,1.45
2013-03-01,12.3,-2.2,4.5,0.00,69,15.9,2.12
2013-03-02,8.6,2.5,5.3,0.00,72,27.4,1.42
2013-03-03,10.5,-1.7,4.4,0.00,70,10.1,1.91
2013-03-04,10.7,1.9,5.9,0.00,62,21.8,2.15
2013-03-05,11.2,-0.9,5.4,0.00,71,12.6,2.02
2013-03-06,13.2,-0.7,5.8,0.00,73,7.9,1.72
2013-03-07,15.4,3.2,9.0,0.10,73,8.2,1.62
2013-03-08,18.3,5.2,11.8,0.00,77,7.8,2.27
2013-03-09,19.1,8.0,12.9,0.40,78,7.9,2.33
2013-03-10,19.2,8.1,13.3,0.00,71,15.5,2.70
2013-03-11,16.1,7.6,11.4,3.00,81,7.9,1.78
2013-03-12,15.7,4.3,10.2,3.50,80,9.0,2.19
2013-03-13,16.2,4.7,10.0,0.50,84,11.2,2.06
2013-03-14,19.3,7.2,12.8,0.70,69,25.1,2.63
2013-03-15,13.4,0.3,5.2,2.00,64,29.5,1.93
2013-03-16,4.8,-1.1,1.5,0.00,52,25.5,2.06
2013-03-17,6.0,-2.4,1.5,0.00,51,20.5,2.17
2013-03-18,9.1,-2.4,3.1,0.00,66,9.5,1.45
2013-03-19,18.0,1.6,8.4,1.80,79,20.1,2.22
2013-03-20,16.4,2.6,9.9,0.00,64,12.6,3.04
2013-03-21,14.9,5.1,9.9,3.40,82,10.7,1.46
2013-03-22,10.1,3.5,5.6,13.20,74,47.9,1.69
2013-03-23,10.2,2.6,6.0,0.00,57,34.5,3.02
2013-03-24,9.8,0.7,4.9,0.00,72,15.5,1.96
2013-03-25,8.6,1.1,3.9,0.80,79,23.2,1.08
2013-03-26,4.4,1.0,3.1,3.60,89,22.5,0.63
2013-03-27,3.3,-1.1,0.8,5.90,87,18.9,0.77
2013-03-28,7.0,-0.5,2.6,0.00,83,11.0,1.34
2013-03-29,14.0,1.7,6.3,2.50,80,14.5,1.48
2013-03-30,17.2,1.1,8.6,0.30,88,9.8,2.11
2013-03-31,21.0,6.8,12.7,2.60,87,8.9,2.06
2013-04-01,19.1,6.6,13.5,0.00,69,10.8,3.34
2013-04-02,21.2,4.9,13.0,1.10,75,17.5,3.06
2013-04-03,12.8,8.1,10.8,12.30,88,20.5,0.90
2013-04-04,15.0,7.8,10.6,1.00,72,26.8,2.30
2013-04-05,19.5,3.6,11.5,0.20,78,14.0,2.17
2013-04-06,19.1,5.4,12.6,0.10,82,8.0,2.94
2013-04-07,12.3,7.4,10.0,8.50,91,21.7,0.64
2013-04-08,8.8,4.4,6.5,9.80,84,19.2,1.20
2013-04-09,12.4,4.2,7.9,1.50,81,11.2,1.50
2013-04-10,18.0,3.7,11.1,0.70,75,9.1,3.35
2013-04-11,17.9,8.4,12.9,1.30,71,17.5,3.40
2013-04-12,22.1,5.4,14.1,0.00,66,11.0,3.71
2013-04-13,21.8,9.1,15.8,0.40,72,15.6,3.58
2013-04-14,18.4,9.9,14.2,0.30,62,18.4,3.85
2013-04-15,14.7,7.2,10.7,12.90,82,12.7,2.16
2013-04-16,16.2,7.0,10.8,4.20,76,17.1,1.96
2013-04-17,17.6,5.0,11.6,0.00,65,9.3,3.74
2013-04-18,16.3,4.3,11.1,0.00,65,17.8,3.39
2013-04-19,16.6,6.1,11.3,0.00,69,15.5,2.95
2013-04-20,17.6,5.2,12.3,0.10,73,9.3,3.10
2013-04-21,20.6,7.0,13.9,1.90,72,15.8,3.77
2013-04-22,19.6,9.3,14.3,0.00,72,18.2,3.76
2013-04-23,21.2,8.1,15.0,0.00,76,8.5,3.57
2013-04-24,23.5,10.3,17.1,0.00,69,14.6,4.48
2013-04-25,24.7,10.0,18.1,0.00,59,13.4,5.04
2013-04-26,26.6,10.8,19.6,0.00,57,9.4,4.95
2013-04-27,28.9,13.8,21.7,0.00,56,12.5,5.20
2013-04-28,26.6,15.3,21.6,0.00,54,16.2,5.42
2013-04-29,28.3,14.6,21.6,0.00,59,11.5,4.98
2013-04-30,29.4,13.9,22.2,0.00,62,11.9,5.31
2013-05-01,28.6,13.7,21.7,0.00,61,11.6,5.41
2013-05-02,28.0,12.9,21.0,0.00,58,16.3,5.84
2013-05-03,28.5,12.6,21.4,0.00,59,12.3,5.17
2013-05-04,26.4,17.1,21.2,4.60,72,12.1,4.06
2013-05-05,27.0,14.1,21.0,0.00,69,11.9,4.98
2013-05-06,27.0,16.6,21.8,0.00,66,21.6,5.38
2013-05-07,26.3,16.2,21.4,0.00,57,20.6,5.87
2013-05-08,25.2,14.5,20.1,0.00,52,23.4,5.90
2013-05-09,24.3,14.5,19.3,0.00,51,18.4,5.32
2013-05-10,24.6,11.9,18.9,0.00,57,13.0,5.30
2013-05-11,25.6,11.5,19.4,0.00,56,12.3,5.51
2013-05-12,25.7,14.8,20.4,0.00,54,9.3,5.23
2013-05-13,23.3,14.5,18.0,2.30,68,23.9,4.32
2013-05-14,21.7,13.3,16.8,1.40,61,24.3,4.31
2013-05-15,22.3,11.5,17.4,0.00,50,17.3,4.65
2013-05-16,25.8,11.9,19.1,0.00,59,13.9,5.19
2013-05-17,28.3,16.1,21.1,2.60,66,18.9,4.78
2013-05-18,27.0,15.0,21.6,0.00,70,10.4,4.54
2013-05-19,30.0,16.8,23.5,0.00,58,8.4,5.30
2013-05-20,29.5,16.0,23.5,0.40,58,12.8,5.50
2013-05-21,28.1,17.7,23.1,0.00,53,13.0,5.73
2013-05-22,27.5,19.1,23.3,0.20,59,12.2,4.44
2013-05-23,26.0,17.7,21.6,4.80,71,18.3,4.12
2013-05-24,22.1,14.6,17.9,8.40,76,17.2,3.34
2013-05-25,23.6,12.1,18.8,0.90,67,8.7,4.06
2013-05-26,25.3,12.5,18.3,1.10,67,25.5,4.74
2013-05-27,21.5,10.0,16.2,0.00,59,17.6,4.92
2013-05-28,23.8,10.6,18.1,0.00,53,10.0,4.81
2013-05-29,29.3,15.0,21.7,0.00,58,21.4,5.30
2013-05-30,26.3,15.5,20.6,4.60,64,14.4,4.87
2013-05-31,21.3,14.4,17.2,8.40,78,13.8,3.77
2013-06-01,23.2,11.8,17.9,0.00,51,10.0,5.12
2013-06-02,21.7,12.5,17.2,4.30,75,13.4,3.48
2013-06-03,22.0,13.8,18.1,0.00,65,22.2,4.81
2013-06-04,21.7,13.7,17.8,0.00,63,20.2,4.50
2013-06-05,21.7,12.5,17.6,0.10,65,14.6,4.29
2013-06-06,23.3,13.8,19.0,0.20,63,14.5,4.68
2013-06-07,24.5,14.1,19.9,0.30,63,15.1,5.08
2013-06-08,24.0,14.5,19.3,9.60,76,13.0,4.09
2013-06-09,25.0,14.1,20.1,1.40,78,6.2,4.33
2013-06-10,29.9,14.9,22.7,1.00,66,13.4,5.64
2013-06-11,26.6,17.5,21.3,8.70,80,16.0,3.79
2013-06-12,20.4,16.9,18.3,23.00,95,10.8,1.54
2013-06-13,23.7,16.3,19.1,23.60,89,12.3,2.66
2013-06-14,24.5,16.9,20.1,6.90,85,10.8,3.68
2013-06-15,27.5,16.3,22.1,8.00,76,12.2,4.89
2013-06-16,28.7,18.8,24.0,0.00,67,12.1,5.44
2013-06-17,30.7,19.1,25.3,0.20,68,9.5,5.80
2013-06-18,31.1,18.3,25.7,0.00,70,8.8,5.81
2013-06-19,32.2,19.2,26.4,0.10,69,8.4,5.78
2013-06-20,29.4,21.7,25.5,0.00,72,17.9,5.31
2013-06-21,30.0,19.9,25.3,0.00,63,14.0,6.18
2013-06-22,32.0,19.2,26.2,0.00,65,8.9,6.04
2013-06-23,32.8,19.8,26.7,1.00,68,11.7,5.77
2013-06-24,30.0,20.3,25.6,0.20,75,11.3,5.01
2013-06-25,27.0,20.6,23.9,0.30,72,23.0,4.54
2013-06-26,23.3,16.4,20.0,10.30,63,19.7,4.85
2013-06-27,22.6,16.2,19.0,1.10,67,13.0,3.84
2013-06-28,24.6,14.9,19.8,0.00,64,15.1,5.25
2013-06-29,26.4,15.3,21.3,0.10,58,22.0,5.67
2013-06-30,17.8,16.0,16.7,86.10,91,23.5,0.82
2013-07-01,23.5,16.6,19.8,0.30,69,28.1,4.70
2013-07-02,24.5,15.4,20.2,0.00,58,17.3,5.61
2013-07-03,25.9,14.2,20.8,0.00,65,8.2,5.06
2013-07-04,26.2,14.4,21.4,0.10,72,8.1,4.78
2013-07-05,24.8,17.3,20.8,11.50,85,11.5,3.23
2013-07-06,25.9,18.0,21.2,12.20,86,13.6,3.63
2013-07-07,26.6,18.7,22.1,6.90,85,10.5,3.90
2013-07-08,26.6,17.7,22.4,2.50,85,10.5,4.05
2013-07-09,26.2,18.3,22.2,1.30,83,10.8,3.85
2013-07-10,26.4,18.3,22.4,0.20,80,10.5,4.71
2013-07-11,27.3,17.4,22.8,0.00,75,8.9,4.99
2013-07-12,27.0,17.5,22.6,0.00,72,18.2,5.22
2013-07-13,25.9,17.4,21.8,0.00,57,19.1,6.03
2013-07-14,26.6,17.8,22.3,0.00,54,21.3,6.24
2013-07-15,26.4,17.7,22.3,0.00,60,12.8,5.11
2013-07-16,25.3,18.3,21.6,1.00,65,12.6,4.61
2013-07-17,24.9,16.0,20.6,0.00,72,6.8,4.10
2013-07-18,25.7,17.0,21.9,0.00,70,8.7,4.06
2013-07-19,27.4,16.1,22.7,0.10,69,7.5,4.80
2013-07-20,29.5,16.6,23.9,0.00,66,8.8,5.18
2013-07-21,24.8,19.7,22.3,0.00,68,17.0,3.86
2013-07-22,25.9,17.6,22.1,0.00,63,9.7,4.40
2013-07-23,29.4,17.8,23.8,0.00,56,12.2,5.97
2013-07-24,30.7,19.6,25.3,0.00,50,12.4,6.10
2013-07-25,32.0,20.0,26.1,0.00,46,12.1,6.53
2013-07-26,29.9,19.4,25.2,0.00,52,10.6,5.42
2013-07-27,29.7,20.3,25.2,0.10,58,7.9,4.88
2013-07-28,31.9,18.6,26.1,0.00,56,9.8,5.39
2013-07-29,34.4,20.0,27.9,0.00,51,9.0,6.07
2013-07-30,34.6,20.9,27.6,1.80,56,19.3,5.72
2013-07-31,29.0,21.4,24.7,6.40,66,24.2,5.16
2013-08-01,27.6,19.0,23.4,0.90,71,7.7,4.11
2013-08-02,29.3,18.0,24.5,0.00,64,11.9,4.63
2013-08-03,32.2,20.2,26.3,0.00,55,11.5,5.76
2013-08-04,30.4,20.3,25.9,0.00,56,13.8,5.90
2013-08-05,30.6,20.3,25.8,0.00,53,13.3,6.12
2013-08-06,30.8,19.0,25.7,0.00,56,10.8,5.34
2013-08-07,31.3,19.8,26.3,0.00,57,8.4,5.24
2013-08-08,32.8,19.3,26.9,0.00,53,12.2,6.16
2013-08-09,33.2,19.7,27.0,0.00,48,15.9,6.76
2013-08-10,32.1,20.0,26.6,0.00,48,17.7,6.54
2013-08-11,29.2,20.0,24.8,1.70,61,7.6,4.34
2013-08-12,30.0,20.1,25.1,0.20,64,8.0,4.55
2013-08-13,32.9,19.1,26.6,0.00,52,10.0,5.43
2013-08-14,33.8,19.8,27.5,0.00,49,11.0,5.91
2013-08-15,31.4,20.5,26.2,1.20,56,8.5,5.00
2013-08-16,28.8,20.2,24.3,1.00,61,14.2,4.67
2013-08-17,29.5,19.2,24.5,0.00,52,14.6,5.67
2013-08-18,30.0,18.5,24.7,0.00,48,10.1,5.63
2013-08-19,31.8,17.0,25.2,0.00,46,11.2,5.90
2013-08-20,31.9,19.8,26.3,0.00,43,18.5,6.59
2013-08-21,30.5,17.9,25.1,0.00,46,14.8,5.89
2013-08-22,29.9,17.7,24.4,0.00,49,11.8,5.10
2013-08-23,29.2,17.0,23.9,0.20,53,8.5,4.35
2013-08-24,31.2,17.9,25.1,0.00,50,10.8,5.03
2013-08-25,28.8,19.1,24.3,0.00,61,9.8,4.49
2013-08-26,31.2,20.1,25.5,0.00,56,8.8,4.76
2013-08-27,29.6,20.4,24.5,3.70,70,10.2,3.72
2013-08-28,29.9,19.7,24.1,0.00,76,12.3,3.46
2013-08-29,26.1,19.2,22.4,8.60,69,23.1,4.43
2013-08-30,24.6,18.0,20.8,0.60,66,21.1,3.72
2013-08-31,23.8,15.6,19.6,0.20,72,8.9,3.17
2013-09-01,26.1,14.9,20.9,0.00,54,8.9,4.24
2013-09-02,27.2,15.6,21.2,0.00,51,21.4,5.58
2013-09-03,24.5,16.6,20.2,1.50,49,34.3,5.47
2013-09-04,25.1,15.3,20.1,0.50,57,19.6,4.82
2013-09-05,24.7,14.0,19.6,0.00,50,10.4,4.37
2013-09-06,24.7,13.2,18.9,0.00,55,9.3,4.08
2013-09-07,25.6,12.4,19.4,0.00,53,9.2,4.38
2013-09-08,26.0,13.3,19.8,0.00,51,8.3,4.10
2013-09-09,28.4,12.6,21.1,0.00,53,11.8,4.44
2013-09-10,27.8,18.4,23.1,0.40,54,9.0,4.14
2013-09-11,29.8,19.0,23.7,0.90,58,12.9,3.36
2013-09-12,29.0,19.0,23.8,0.00,61,11.8,3.76
2013-09-13,24.3,17.1,20.5,2.40,66,23.1,4.05
2013-09-14,21.0,14.9,17.6,0.10,51,31.8,4.30
2013-09-15,25.0,14.4,19.5,0.30,47,32.8,5.17
2013-09-16,25.1,14.1,19.6,0.00,59,8.0,2.83
2013-09-17,25.8,13.4,20.2,0.60,62,7.9,3.13
2013-09-18,20.1,12.2,16.1,1.60,56,28.4,4.20
2013-09-19,25.5,10.6,16.6,3.00,59,19.6,3.44
2013-09-20,19.2,12.0,15.4,0.00,57,25.2,3.65
2013-09-21,20.8,11.2,16.0,0.20,53,24.1,3.93
2013-09-22,20.4,12.0,16.2,0.00,64,13.6,2.83
2013-09-23,21.1,13.0,17.0,0.00,56,31.9,4.29
2013-09-24,22.8,16.2,18.8,0.00,57,33.9,4.58
2013-09-25,26.2,15.3,20.2,0.00,51,20.1,4.36
2013-09-26,27.2,13.2,20.1,0.00,58,8.7,3.46
2013-09-27,24.3,16.5,20.2,0.90,48,24.0,4.79
2013-09-28,19.5,13.3,16.0,1.70,70,13.4,1.94
2013-09-29,20.6,12.6,15.4,7.10,85,17.1,1.96
2013-09-30,16.3,12.9,14.1,21.10,96,25.0,0.50
2013-10-01,13.2,7.9,10.8,23.00,93,23.4,0.44
2013-10-02,9.3,6.5,7.8,4.70,82,16.2,0.88
2013-10-03,8.8,5.4,6.6,0.10,69,12.6,1.03
2013-10-04,10.1,1.5,6.4,0.00,72,7.7,1.49
2013-10-05,12.6,1.0,6.7,0.00,67,10.8,2.25
2013-10-06,16.1,2.4,9.0,0.00,66,9.0,2.42
2013-10-07,18.5,6.0,11.4,0.00,67,9.6,2.51
2013-10-08,19.0,5.3,11.9,0.00,73,11.4,2.46
2013-10-09,18.7,6.5,12.4,0.00,79,8.2,2.11
2013-10-10,21.2,9.6,14.9,0.00,79,8.3,2.22
2013-10-11,24.2,11.1,16.8,0.00,78,9.8,2.49
2013-10-12,21.3,11.8,15.9,0.00,86,11.6,1.87
2013-10-13,19.8,13.2,15.6,0.00,87,12.0,1.22
2013-10-14,21.2,12.0,15.9,0.10,85,10.9,1.61
2013-10-15,20.0,11.7,15.4,6.10,88,6.6,1.41
2013-10-16,22.3,11.6,16.1,7.70,87,18.8,1.80
2013-10-17,12.7,9.5,11.1,28.10,90,34.3,0.52
2013-10-18,17.3,10.9,13.5,3.50,75,32.7,2.31
2013-10-19,17.6,9.5,13.3,0.00,66,22.1,2.50
2013-10-20,20.0,5.8,12.2,0.00,72,9.7,2.13
2013-10-21,22.2,6.9,14.0,0.00,71,9.2,2.26
2013-10-22,22.3,11.1,16.5,0.00,72,10.7,2.28
2013-10-23,22.9,9.6,16.0,0.00,83,9.6,2.07
2013-10-24,20.8,10.1,15.0,0.00,80,9.4,1.99
2013-10-25,20.0,8.3,14.0,0.00,83,9.7,1.77
2013-10-26,18.8,7.9,12.7,0.00,87,9.4,1.60
2013-10-27,19.9,7.2,12.7,0.00,85,9.7,1.63
2013-10-28,23.3,7.8,15.1,0.00,76,17.7,2.15
2013-10-29,22.3,10.6,15.4,0.00,82,7.8,1.81
2013-10-30,22.4,9.1,15.1,0.00,83,9.7,1.75
2013-10-31,18.5,9.8,14.5,0.00,88,14.8,1.17
2013-11-01,17.4,11.2,14.3,0.00,82,14.8,1.06
2013-11-02,17.2,8.7,12.4,0.00,90,7.4,1.28
2013-11-03,21.4,7.9,14.0,0.00,79,10.2,1.64
2013-11-04,22.1,12.2,16.5,0.00,69,10.8,2.00
2013-11-05,23.3,11.5,16.5,0.00,74,10.4,1.99
2013-11-06,21.2,11.1,14.8,6.70,83,22.0,1.19
2013-11-07,17.0,8.7,12.0,0.00,65,20.1,2.11
2013-11-08,20.2,7.0,12.5,0.00,73,8.7,1.66
2013-11-09,18.4,7.9,12.3,0.00,82,9.9,1.39
2013-11-10,18.4,7.1,12.0,0.00,87,8.9,1.20
2013-11-11,17.8,8.7,12.3,0.00,87,11.2,1.23
2013-11-12,12.4,10.8,12.0,0.90,93,19.0,0.36
2013-11-13,13.3,11.0,12.0,0.00,79,15.0,0.85
2013-11-14,12.9,9.0,10.7,0.10,82,19.1,0.85
2013-11-15,10.1,7.0,8.8,0.00,73,21.7,1.16
2013-11-16,11.1,3.5,7.3,0.00,74,10.4,1.06
2013-11-17,12.3,1.5,6.2,0.00,81,9.7,1.03
2013-11-18,12.7,1.6,6.7,0.00,83,17.9,1.20
2013-11-19,12.9,3.7,7.2,0.00,84,12.8,0.96
2013-11-20,14.7,4.3,8.1,0.10,86,9.9,1.08
2013-11-21,15.7,4.4,9.2,0.00,89,8.9,0.95
2013-11-22,14.2,6.6,9.9,0.00,92,8.0,0.82
2013-11-23,16.2,7.4,10.5,0.00,87,13.3,0.93
2013-11-24,11.8,6.4,9.3,9.80,94,12.0,0.45
2013-11-25,12.4,4.0,8.4,0.00,77,26.7,1.35
2013-11-26,3.6,1.2,2.2,8.70,85,18.9,0.44
2013-11-27,1.2,0.0,0.5,15.80,94,21.9,0.24
2013-11-28,2.6,-3.0,-0.4,0.00,91,15.2,0.56
2013-11-29,4.3,-4.3,0.9,0.00,76,28.8,0.90
2013-11-30,4.1,-3.7,-0.2,0.00,81,9.7,0.71
2013-12-01,4.2,-0.2,1.9,1.10,90,5.9,0.55
2013-12-02,6.4,-0.9,2.4,0.00,87,16.6,0.50
2013-12-03,4.1,-4.5,-0.1,0.00,74,17.1,0.86
2013-12-04,4.0,-3.8,-0.8,0.00,68,8.3,0.76
2013-12-05,8.0,-3.1,1.0,0.00,65,27.1,1.25
2013-12-06,6.5,-3.2,1.5,0.00,77,19.9,0.92
2013-12-07,5.5,1.3,3.3,0.20,50,40.4,2.05
2013-12-08,7.8,1.1,3.6,0.00,56,28.6,1.76
2013-12-09,10.8,-0.7,4.9,0.00,65,29.8,1.58
2013-12-10,8.3,-3.7,3.3,2.60,73,30.1,0.83
2013-12-11,3.1,-3.9,-1.1,0.00,70,9.8,0.77
2013-12-12,5.0,-0.5,1.6,0.00,59,11.3,0.80
2013-12-13,6.9,-0.8,1.9,0.00,79,12.7,0.74
2013-12-14,7.3,-1.8,2.0,0.00,81,8.3,0.71
2013-12-15,5.4,-3.2,0.4,0.00,83,11.9,0.69
2013-12-16,3.4,-2.5,0.0,0.00,84,9.6,0.44
2013-12-17,4.5,-1.9,0.6,0.00,87,6.5,0.52
2013-12-18,2.8,-3.2,-0.8,0.00,92,8.0,0.46
2013-12-19,4.7,-3.2,-0.8,0.00,90,6.0,0.56
2013-12-20,4.6,-3.7,-0.8,0.00,89,5.2,0.53
2013-12-21,11.5,-3.5,2.5,0.00,73,14.7,1.07
2013-12-22,5.6,-2.2,0.6,0.00,93,8.5,0.55
2013-12-23,5.5,-3.0,0.2,0.00,92,4.3,0.53
2013-12-24,6.5,-2.0,1.0,0.00,84,9.0,0.64
2013-12-25,5.6,-2.2,0.3,0.00,90,7.4,0.56
2013-12-26,7.0,-2.2,1.5,0.00,92,9.2,0.54
2013-12-27,8.3,0.1,3.6,0.20,98,6.2,0.33
2013-12-28,9.4,0.9,4.7,0.00,96,7.7,0.65
2013-12-29,5.3,0.8,3.6,0.00,94,7.3,0.37
2013-12-30,3.6,0.5,2.0,0.00,93,7.9,0.36
2013-12-31,4.5,1.4,2.6,0.00,84,13.8,0.45
2014-01-01,5.1,0.5,2.8,0.00,85,10.9,0.52
2014-01-02,6.1,-1.5,1.4,0.00,91,7.9,0.56
2014-01-03,8.1,-1.4,2.2,0.00,90,7.6,0.71
2014-01-04,8.8,-1.4,2.5,0.00,93,7.9,0.67
2014-01-05,7.4,-0.3,2.6,0.00,93,7.6,0.53
2014-01-06,9.5,1.4,4.2,0.00,93,6.4,0.66
2014-01-07,10.1,1.0,4.6,0.00,95,7.5,0.62
2014-01-08,9.8,1.4,4.8,0.00,96,5.9,0.60
2014-01-09,9.1,1.1,4.0,0.00,95,7.1,0.62
2014-01-10,8.5,0.2,4.1,0.00,92,22.8,0.67
2014-01-11,12.6,1.8,6.3,0.00,73,16.6,1.23
2014-01-12,14.4,1.4,6.9,0.00,74,23.6,1.35
2014-01-13,12.8,1.9,6.9,0.00,58,18.0,1.69
2014-01-14,8.2,-0.9,2.3,0.00,82,10.5,0.87
2014-01-15,8.2,-1.8,2.6,1.40,90,6.8,0.66
2014-01-16,11.0,2.0,6.0,1.40,87,11.9,0.78
2014-01-17,10.3,-0.6,3.9,0.00,94,9.6,0.73
2014-01-18,11.9,0.4,5.1,0.00,90,7.9,0.77
2014-01-19,15.2,2.4,7.4,0.00,81,8.2,1.13
2014-01-20,14.4,3.5,8.2,0.70,89,9.4,1.00
2014-01-21,8.6,4.0,5.8,1.70,97,15.2,0.45
2014-01-22,11.3,4.0,6.6,0.00,89,18.9,0.72
2014-01-23,12.2,1.0,6.1,0.00,85,9.0,1.07
2014-01-24,5.1,-0.5,2.0,0.00,90,21.6,0.57
2014-01-25,3.7,-5.9,-1.8,23.20,93,25.0,0.21
2014-01-26,-5.9,-8.0,-7.1,15.90,89,14.2,0.23
2014-01-27,-4.6,-9.4,-7.2,1.90,87,9.5,0.50
2014-01-28,-6.2,-13.3,-9.5,0.00,88,11.1,0.47
2014-01-29,-3.3,-8.0,-5.4,9.90,92,15.5,0.31
2014-01-30,-6.6,-11.4,-8.9,0.00,85,20.8,0.46
2014-01-31,-10.9,-14.7,-12.6,0.00,86,20.8,0.35
2014-02-01,-6.6,-14.0,-10.7,0.00,88,15.9,0.41
2014-02-02,-0.3,-7.4,-3.2,0.00,93,22.6,0.50
2014-02-03,-0.6,-2.4,-1.4,0.00,92,23.2,0.48
2014-02-04,-0.5,-4.7,-2.8,0.00,93,19.3,0.56
2014-02-05,-3.9,-8.5,-6.0,0.00,94,9.5,0.49
2014-02-06,-3.2,-10.0,-6.6,0.00,93,7.6,0.54
2014-02-07,0.5,-8.8,-4.3,0.00,93,7.2,0.78
2014-02-08,1.2,-7.0,-2.5,0.00,94,5.1,0.76
2014-02-09,4.7,-0.4,1.9,1.20,93,9.2,0.93
2014-02-10,6.2,-0.5,3.8,1.00,88,21.7,1.07
2014-02-11,6.9,-0.1,3.3,0.00,88,9.3,1.13
2014-02-12,18.2,0.4,8.1,0.00,85,7.9,1.60
2014-02-13,10.5,3.6,6.7,8.40,88,14.1,0.96
2014-02-14,12.5,0.5,5.7,0.00,88,10.0,1.40
2014-02-15,11.8,2.3,6.6,0.00,78,17.8,1.39
2014-02-16,14.7,0.2,6.1,0.00,82,9.5,1.57
2014-02-17,20.6,1.3,9.9,0.00,75,9.1,1.89
2014-02-18,17.4,3.2,9.8,0.00,81,11.2,1.77
2014-02-19,15.1,3.4,8.4,0.00,91,10.0,1.45
2014-02-20,18.8,3.9,10.8,0.00,83,8.4,1.80
2014-02-21,12.9,5.4,8.4,0.00,91,15.0,0.90
2014-02-22,11.1,6.3,8.1,0.00,91,9.4,0.62
2014-02-23,8.3,5.5,6.8,3.90,95,11.6,0.38
2014-02-24,5.7,2.3,4.1,0.20,78,15.9,0.89
2014-02-25,5.3,1.0,2.8,0.00,76,11.4,0.90
2014-02-26,9.0,-2.5,2.8,0.00,76,9.4,1.70
2014-02-27,11.7,-1.8,4.4,0.00,78,8.3,1.87
2014-02-28,12.3,-0.3,5.4,0.00,84,11.4,1.52
2014-03-01,11.5,0.9,5.8,0.00,86,15.1,1.38
2014-03-02,10.2,3.8,6.9,5.70,92,26.9,0.60
2014-03-03,10.1,5.9,7.4,6.80,91,17.4,0.77
2014-03-04,7.4,6.2,6.6,6.60,97,18.2,0.28
2014-03-05,10.8,6.5,8.0,3.90,94,17.2,0.55
2014-03-06,7.9,6.9,7.4,26.90,99,22.0,0.25
2014-03-07,10.1,7.1,8.3,0.30,90,16.5,0.71
2014-03-08,7.6,4.6,6.1,10.10,91,14.3,0.45
2014-03-09,8.4,1.5,4.6,3.60,85,16.3,1.08
2014-03-10,5.2,1.5,3.0,6.20,90,17.7,0.62
2014-03-11,10.1,-0.1,4.7,0.00,73,12.2,1.61
2014-03-12,14.7,1.6,7.9,0.00,57,12.1,2.78
2014-03-13,14.5,2.9,8.5,0.00,57,10.5,2.72
