latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
41.581722,23.246754,273.0,10800,Europe/Sofia,GMT+3

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),et0_fao_evapotranspiration (mm)
2017-04-23,18.9,4.2,11.1,0.00,51,16.4,3.99
2017-04-24,17.6,4.2,10.8,0.00,43,11.8,4.50
2017-04-25,18.6,6.8,12.6,0.00,56,13.5,3.86
2017-04-26,21.3,8.9,15.5,0.00,53,10.0,4.59
2017-04-27,24.0,13.6,18.5,0.00,46,8.1,4.89
2017-04-28,25.4,15.7,20.2,0.00,48,9.9,5.04
2017-04-29,25.5,18.4,21.2,0.00,45,9.7,3.63
2017-04-30,21.7,13.2,17.5,1.10,59,12.0,2.69
2017-05-01,23.4,12.6,18.3,0.00,60,8.5,3.81
2017-05-02,26.0,17.0,20.9,0.00,48,6.6,4.77
2017-05-03,26.4,17.8,21.9,0.00,42,8.8,4.72
2017-05-04,26.5,17.8,21.9,0.00,41,12.3,4.99
2017-05-05,24.3,13.1,19.3,1.20,51,8.7,4.41
2017-05-06,21.0,10.9,16.3,0.00,52,18.7,4.64
2017-05-07,20.8,11.7,16.2,0.80,61,14.0,3.40
2017-05-08,21.0,9.2,15.1,0.70,63,14.7,3.53
2017-05-09,18.4,10.6,14.5,4.80,65,15.2,3.13
2017-05-10,20.4,9.8,14.9,0.00,61,11.2,3.68
2017-05-11,22.2,13.6,17.2,0.00,58,11.2,4.45
2017-05-12,22.8,12.4,18.3,0.90,61,12.1,3.70
2017-05-13,27.6,13.9,21.5,0.50,52,11.3,5.42
2017-05-14,25.9,15.4,20.5,0.00,50,18.2,5.71
2017-05-15,25.0,12.4,19.0,0.00,59,10.8,4.46
2017-05-16,21.2,15.4,18.5,7.00,69,5.9,3.14
2017-05-17,23.6,11.6,18.0,0.20,56,10.2,4.25
2017-05-18,22.9,13.2,18.2,0.00,50,12.6,5.07
2017-05-19,24.0,10.9,17.7,0.00,43,8.7,5.15
2017-05-20,24.2,15.1,19.1,0.00,45,7.7,4.88
2017-05-21,22.0,13.0,17.3,3.70,68,13.2,3.32
2017-05-22,22.9,12.0,18.3,0.00,59,12.8,4.15
2017-05-23,24.3,13.4,18.4,0.00,66,10.8,3.85
2017-05-24,20.0,14.4,16.6,15.20,78,8.1,1.89
2017-05-25,20.6,13.7,17.5,0.80,67,6.8,2.92
2017-05-26,19.4,13.8,16.0,3.30,79,8.4,2.58
2017-05-27,20.0,12.6,16.3,6.00,75,9.4,2.19
2017-05-28,21.9,13.0,16.8,0.90,67,10.4,2.91
2017-05-29,23.1,11.5,17.4,0.90,64,10.0,4.23
2017-05-30,24.8,16.3,20.7,0.00,51,9.4,4.91
2017-05-31,28.5,13.1,22.8,0.00,49,5.4,5.24
2017-06-01,30.0,15.9,23.4,0.00,55,8.7,5.20
2017-06-02,29.5,16.6,23.8,0.00,59,11.8,4.67
2017-06-03,26.0,17.8,23.2,0.00,61,7.8,3.86
2017-06-04,25.2,16.7,21.5,0.00,65,13.8,3.81
2017-06-05,26.0,17.5,22.2,0.90,65,4.8,3.91
2017-06-06,27.5,15.4,22.2,0.50,64,8.6,4.58
2017-06-07,27.4,15.8,22.7,0.00,64,8.7,4.30
2017-06-08,24.4,16.6,21.5,1.70,62,19.5,3.55
2017-06-09,25.6,13.7,19.6,0.00,54,18.0,5.29
2017-06-10,25.7,14.4,20.8,0.00,58,7.7,4.54
2017-06-11,21.8,16.3,19.1,16.50,73,10.2,2.55
2017-06-12,26.9,14.1,21.1,0.00,60,10.0,5.11
2017-06-13,30.1,16.8,23.9,0.00,53,9.5,5.77
2017-06-14,31.4,18.5,24.9,0.00,53,15.2,6.27
2017-06-15,29.1,18.8,24.2,0.00,52,16.9,6.20
2017-06-16,26.5,16.0,22.0,0.00,57,9.2,5.04
2017-06-17,26.3,15.4,21.0,0.40,57,22.7,5.15
2017-06-18,21.8,14.5,18.0,0.00,51,20.0,5.15
2017-06-19,26.5,15.0,20.3,0.20,52,16.8,4.94
2017-06-20,27.8,14.1,21.7,0.00,53,9.0,4.91
2017-06-21,29.5,15.1,23.3,0.00,48,8.6,5.42
2017-06-22,31.9,15.9,24.8,0.00,48,10.5,5.88
2017-06-23,33.2,16.6,26.1,0.00,46,8.1,6.11
2017-06-24,33.5,18.8,26.5,0.00,45,15.5,6.40
2017-06-25,32.6,19.0,26.5,0.00,46,9.5,6.16
2017-06-26,33.0,24.4,28.0,0.00,47,10.8,5.17
2017-06-27,32.2,19.0,26.6,0.00,53,8.9,5.57
2017-06-28,32.5,25.0,28.5,0.50,48,12.0,5.89
2017-06-29,36.0,22.5,29.5,0.00,46,13.0,6.63
2017-06-30,37.0,24.1,31.5,0.00,35,7.9,7.01
2017-07-01,37.2,24.5,31.2,0.00,33,9.5,7.06
2017-07-02,35.7,22.4,29.6,0.00,37,10.1,7.14
2017-07-03,26.6,19.6,23.1,3.10,58,26.4,5.44
2017-07-04,28.4,17.8,23.0,0.00,50,17.9,5.30
2017-07-05,30.1,16.8,24.1,0.00,43,8.2,6.12
2017-07-06,32.3,16.5,24.8,0.00,42,11.6,6.48
2017-07-07,33.7,18.2,26.5,0.00,39,16.9,6.95
2017-07-08,34.0,21.0,27.6,0.00,36,15.6,6.57
2017-07-09,34.9,21.1,28.8,0.00,36,13.2,6.69
2017-07-10,34.1,20.8,27.9,0.00,44,9.4,5.80
2017-07-11,36.4,25.4,29.8,1.80,44,9.5,5.97
2017-07-12,36.2,24.9,30.6,0.00,33,13.3,6.91
2017-07-13,34.5,22.3,28.7,0.00,36,17.9,6.59
2017-07-14,30.6,21.5,25.8,0.00,47,12.2,4.93
2017-07-15,26.9,19.4,22.8,0.50,76,10.1,3.99
2017-07-16,21.5,16.8,19.1,28.20,82,10.7,1.28
2017-07-17,26.5,15.9,20.5,9.90,65,15.2,4.25
2017-07-18,27.0,17.0,22.5,0.00,57,10.9,4.61
2017-07-19,29.1,17.2,23.8,0.00,52,7.4,5.23
2017-07-20,28.8,19.4,24.8,0.00,49,7.1,5.13
2017-07-21,31.5,18.2,25.8,0.00,48,7.8,5.95
2017-07-22,32.7,21.5,27.3,0.00,43,8.1,5.84
2017-07-23,33.4,25.5,29.2,0.00,42,6.5,5.39
2017-07-24,34.0,26.0,29.6,0.00,43,9.2,5.43
2017-07-25,31.1,22.0,27.0,0.50,45,10.9,5.69
2017-07-26,30.6,18.1,24.8,0.00,47,11.0,5.74
2017-07-27,28.1,19.7,23.2,0.50,54,12.0,4.50
2017-07-28,29.0,17.9,22.9,0.00,43,20.4,6.29
2017-07-29,32.2,16.8,24.8,0.00,45,15.3,6.19
2017-07-30,32.7,20.1,27.1,0.00,39,5.8,5.43
2017-07-31,34.5,23.5,28.6,0.00,41,9.5,6.12
2017-08-01,35.2,22.6,28.4,0.00,39,10.1,6.55
2017-08-02,35.2,19.0,27.4,0.00,35,11.3,6.83
2017-08-03,36.8,18.8,27.7,0.00,35,8.8,6.49
2017-08-04,37.0,20.3,29.0,0.00,30,9.0,6.81
2017-08-05,36.2,21.8,29.9,0.00,34,8.7,6.02
2017-08-06,36.1,22.5,30.2,0.00,38,8.0,5.77
2017-08-07,36.2,23.9,30.3,0.00,40,8.0,5.21
2017-08-08,34.3,24.4,29.3,0.30,47,10.9,5.20
2017-08-09,34.0,23.2,29.1,0.80,48,9.7,4.99
2017-08-10,35.0,24.8,29.5,0.00,45,9.8,5.49
2017-08-11,34.7,23.1,28.4,0.00,45,10.1,5.44
2017-08-12,34.5,25.9,29.8,0.00,43,11.3,5.74
2017-08-13,25.8,19.6,23.0,0.60,60,21.1,4.17
2017-08-14,28.9,17.2,23.0,0.00,53,16.2,5.20
2017-08-15,30.0,19.8,24.6,0.00,52,10.5,4.61
2017-08-16,32.1,20.1,25.7,0.00,47,10.4,5.31
2017-08-17,32.0,19.8,25.5,0.00,45,11.3,5.64
2017-08-18,32.1,18.9,25.3,0.00,42,10.6,5.47
2017-08-19,32.7,18.9,25.8,0.00,39,7.3,5.39
2017-08-20,32.2,23.0,28.0,0.00,34,6.3,4.69
2017-08-21,26.6,20.6,24.0,0.00,50,19.7,4.94
2017-08-22,26.5,16.9,21.7,0.00,39,16.1,5.63
2017-08-23,27.3,13.2,20.6,0.00,40,12.2,5.42
2017-08-24,28.6,13.9,21.6,0.00,36,10.9,5.44
2017-08-25,29.0,14.4,22.8,0.00,36,8.9,5.22
2017-08-26,31.0,19.6,24.4,0.00,36,6.9,5.23
2017-08-27,33.5,19.8,26.7,0.00,35,8.7,5.35
2017-08-28,33.3,17.6,26.7,0.00,36,10.7,5.73
2017-08-29,23.5,18.4,21.4,11.40,64,13.8,2.30
2017-08-30,25.2,16.8,20.8,2.90,66,6.7,3.42
2017-08-31,26.7,17.6,21.4,0.00,56,9.3,4.57
2017-09-01,28.9,19.2,23.6,0.00,52,9.4,4.68
2017-09-02,31.4,21.1,25.2,0.00,51,9.6,4.46
2017-09-03,28.4,17.8,23.7,0.20,57,10.5,3.99
2017-09-04,25.9,14.9,20.0,0.00,49,16.9,4.69
2017-09-05,22.9,13.1,18.5,0.00,45,11.3,2.55
2017-09-06,26.0,10.7,19.2,0.00,43,14.4,4.64
2017-09-07,27.0,15.4,22.1,0.00,38,9.5,4.54
2017-09-08,28.6,20.2,24.2,0.00,40,8.4,4.40
2017-09-09,26.9,18.9,23.1,1.50,54,15.0,3.54
2017-09-10,28.2,18.0,23.2,0.00,48,7.8,4.45
2017-09-11,29.2,20.3,24.2,0.00,45,15.2,4.74
2017-09-12,27.5,18.2,22.5,3.70,62,12.0,3.56
2017-09-13,28.4,14.9,22.2,0.00,51,11.3,4.18
2017-09-14,28.7,16.1,23.0,0.00,49,10.1,4.66
2017-09-15,30.5,20.4,25.2,0.00,42,8.4,4.41
2017-09-16,30.8,19.8,26.1,0.00,40,7.7,4.52
2017-09-17,32.3,23.5,27.2,0.00,34,7.9,4.82
2017-09-18,33.0,18.4,26.9,0.00,33,10.9,5.18
2017-09-19,29.7,18.4,24.9,0.00,41,9.8,4.58
2017-09-20,28.1,18.2,23.6,0.00,44,9.2,3.57
2017-09-21,23.1,14.1,18.1,0.00,49,16.7,4.33
2017-09-22,20.0,11.7,16.0,0.00,45,21.2,3.94
2017-09-23,22.8,12.2,16.7,0.00,47,17.9,3.76
2017-09-24,24.1,14.4,19.4,0.00,39,8.3,3.53
2017-09-25,22.4,15.9,19.2,0.00,51,9.9,2.17
2017-09-26,17.3,14.6,16.1,14.00,79,9.1,0.97
2017-09-27,19.0,13.9,16.1,3.70,81,9.4,1.31
2017-09-28,18.9,14.1,16.2,0.00,70,8.1,1.53
2017-09-29,18.5,12.9,15.3,0.00,58,8.6,2.34
2017-09-30,17.9,12.1,14.9,0.00,55,10.1,2.22
2017-10-01,18.4,10.2,14.5,0.00,59,7.1,2.28
2017-10-02,16.7,13.4,14.6,1.60,73,5.1,1.31
2017-10-03,19.5,11.3,15.6,0.10,66,9.0,2.39
2017-10-04,22.9,9.9,16.8,0.00,59,8.9,2.82
2017-10-05,23.0,9.6,17.0,0.00,57,8.7,3.15
2017-10-06,24.0,11.9,19.3,0.00,49,9.8,3.26
2017-10-07,16.1,7.2,11.5,22.40,74,21.4,1.21
2017-10-08,16.5,7.4,10.9,0.00,54,21.1,2.84
2017-10-09,18.6,6.2,12.6,0.00,54,18.7,2.97
2017-10-10,18.6,8.2,14.0,0.00,51,8.4,2.69
2017-10-11,20.3,7.7,15.3,0.00,48,7.8,2.60
2017-10-12,21.2,7.4,14.8,0.00,52,7.5,2.75
2017-10-13,23.0,10.2,16.8,0.00,49,11.5,3.26
2017-10-14,21.8,9.6,15.4,0.00,57,21.4,3.27
2017-10-15,21.0,9.8,15.7,0.00,59,9.2,2.56
2017-10-16,22.5,11.5,17.5,0.00,56,9.4,2.76
2017-10-17,23.0,15.2,19.6,0.00,51,5.6,2.66
2017-10-18,24.4,15.2,20.4,0.00,44,6.6,2.92
2017-10-19,23.5,14.9,19.7,0.00,44,8.1,2.82
2017-10-20,23.6,10.1,18.3,0.00,43,8.2,2.64
2017-10-21,24.3,10.1,17.8,0.00,42,9.2,2.95
2017-10-22,23.0,9.4,16.6,0.00,50,8.9,2.67
2017-10-23,18.1,11.9,14.6,11.10,72,4.7,0.97
2017-10-24,14.2,9.4,11.4,2.10,76,13.1,1.38
2017-10-25,17.0,10.1,12.3,0.40,66,20.5,2.30
2017-10-26,17.3,7.4,12.2,0.00,62,9.2,1.95
2017-10-27,17.9,7.4,14.1,0.00,57,6.4,2.04
2017-10-28,14.9,6.9,11.0,3.60,62,25.3,1.31
2017-10-29,14.9,3.2,9.4,0.00,62,11.9,1.92
2017-10-30,14.2,4.6,10.3,0.20,42,19.7,2.77
2017-10-31,12.3,1.6,6.6,0.00,44,17.6,2.37
2017-11-01,11.4,2.2,7.2,0.00,50,9.0,1.73
2017-11-02,13.1,2.0,8.6,0.00,54,5.1,1.60
2017-11-03,15.9,7.5,12.3,0.00,42,9.2,1.38
2017-11-04,13.6,4.5,9.5,0.80,72,11.0,1.03
2017-11-05,13.3,8.4,11.1,0.00,61,5.8,1.53
2017-11-06,12.4,6.3,10.3,0.00,69,6.9,1.03
2017-11-07,14.6,9.1,11.7,0.00,64,7.4,1.33
2017-11-08,14.0,7.3,10.6,4.10,81,7.3,0.86
2017-11-09,15.6,4.2,10.6,0.40,72,6.6,1.37
2017-11-10,15.0,4.6,10.3,0.00,61,7.8,1.51
2017-11-11,13.1,8.9,11.6,5.50,71,6.5,0.81
2017-11-12,15.9,9.9,12.8,3.70,72,11.6,1.36
2017-11-13,15.2,9.1,12.6,1.70,83,10.4,0.74
2017-11-14,16.8,10.5,13.4,0.00,80,6.3,1.11
2017-11-15,14.8,9.6,12.3,2.90,85,9.0,0.60
2017-11-16,14.5,10.2,12.4,4.00,88,8.3,0.59
2017-11-17,14.4,9.6,11.2,3.10,80,10.1,0.90
2017-11-18,13.2,8.7,10.8,2.20,77,8.7,0.75
2017-11-19,14.6,7.6,11.0,0.80,70,10.5,1.20
2017-11-20,10.8,4.8,7.2,2.70,59,25.7,1.74
2017-11-21,10.9,2.0,6.1,0.00,54,14.5,1.43
2017-11-22,15.0,0.9,7.1,0.00,61,9.2,1.38
2017-11-23,14.9,2.0,9.1,0.00,59,7.7,1.38
2017-11-24,14.5,5.8,11.3,0.00,38,6.8,1.59
2017-11-25,12.4,8.1,10.1,0.00,52,6.7,1.30
2017-11-26,11.9,7.3,9.8,0.00,58,6.6,1.05
2017-11-27,9.9,3.2,6.2,31.30,79,16.6,0.45
2017-11-28,5.5,0.8,3.3,0.40,62,15.3,1.07
2017-11-29,8.7,0.0,4.9,0.00,48,8.2,1.22
2017-11-30,10.0,2.2,6.5,1.60,75,10.5,0.61
2017-12-01,12.6,6.8,10.3,18.50,90,10.1,0.33
2017-12-02,13.7,9.8,11.9,32.90,87,9.7,0.48
2017-12-03,14.8,7.1,11.5,29.30,85,10.5,0.75
2017-12-04,12.9,4.7,8.3,5.10,69,12.6,1.13
2017-12-05,6.7,1.2,3.8,0.00,50,19.7,1.77
2017-12-06,8.4,0.6,3.6,0.00,62,19.7,1.22
2017-12-07,13.2,1.0,6.6,0.00,55,12.5,1.44
2017-12-08,12.1,6.6,9.1,0.00,27,7.1,1.50
2017-12-09,11.4,3.8,7.5,0.10,46,12.1,1.65
2017-12-10,9.6,-2.1,5.1,11.90,58,15.9,1.26
2017-12-11,9.8,1.6,6.4,0.00,31,9.8,1.66
2017-12-12,11.6,6.6,8.9,0.00,46,6.0,1.27
2017-12-13,14.9,6.2,11.1,0.00,47,8.2,1.40
2017-12-14,13.6,3.6,9.8,0.00,61,9.6,1.25
2017-12-15,11.8,3.9,9.1,0.00,54,12.1,1.03
2017-12-16,13.6,4.2,8.5,6.40,79,13.3,0.92
2017-12-17,11.7,3.9,7.9,8.60,78,15.3,0.65
2017-12-18,8.1,-0.6,3.7,0.40,65,12.7,0.80
2017-12-19,5.8,0.1,3.0,0.30,51,13.7,1.31
2017-12-20,4.8,-4.2,-0.1,0.00,59,10.0,0.89
2017-12-21,6.9,-3.2,1.1,0.00,50,12.0,1.17
2017-12-22,4.2,-3.7,-0.0,0.00,49,13.0,1.12
2017-12-23,7.0,-2.6,2.5,0.00,57,19.7,1.29
2017-12-24,10.8,0.8,5.5,0.00,69,21.9,1.03
2017-12-25,12.9,2.8,8.9,0.00,56,9.0,1.23
2017-12-26,11.6,4.4,9.2,0.00,41,7.6,1.27
2017-12-27,10.8,3.3,7.5,0.00,60,10.9,1.08
2017-12-28,10.3,3.8,7.2,7.90,84,11.5,0.57
2017-12-29,10.6,6.5,8.3,3.50,77,9.4,0.77
2017-12-30,8.3,1.5,4.4,0.10,67,16.1,1.15
2017-12-31,10.3,-0.9,3.7,0.00,48,10.7,1.19
2018-01-01,12.9,2.0,8.3,0.00,45,6.6,1.36
2018-01-02,11.2,1.5,8.1,0.40,56,9.0,1.34
2018-01-03,9.8,1.2,5.6,0.00,63,15.9,1.25
2018-01-04,8.1,1.1,5.0,1.80,65,13.3,0.77
2018-01-05,9.8,-0.3,5.9,0.00,51,8.9,1.07
2018-01-06,11.6,6.2,8.5,0.00,46,5.9,1.20
2018-01-07,11.9,7.6,9.2,0.00,50,6.2,1.20
2018-01-08,12.1,8.0,9.5,0.00,53,5.6,1.00
2018-01-09,12.5,6.5,10.0,0.00,49,7.4,1.11
2018-01-10,9.8,3.5,7.2,0.00,75,8.7,0.74
2018-01-11,9.2,4.2,6.9,0.00,77,6.6,0.59
2018-01-12,8.3,3.0,5.8,1.10,75,7.1,0.59
2018-01-13,9.1,3.2,5.7,0.10,71,11.5,0.92
2018-01-14,3.8,0.8,2.1,1.30,73,7.9,0.48
2018-01-15,3.0,0.7,2.0,4.90,85,7.8,0.32
2018-01-16,9.1,1.9,4.6,1.60,77,10.5,1.01
2018-01-17,10.5,2.2,5.9,12.00,75,13.0,0.76
2018-01-18,6.1,3.2,4.5,4.70,50,31.1,2.02
2018-01-19,11.5,2.5,6.1,0.00,31,10.6,1.67
2018-01-20,11.8,3.7,7.9,7.10,49,14.3,1.30
2018-01-21,8.6,0.4,6.2,1.30,62,9.7,0.76
2018-01-22,6.3,0.2,3.3,5.50,64,23.2,1.31
2018-01-23,6.1,-2.6,0.9,0.00,61,8.9,1.20
2018-01-24,5.5,-2.8,1.1,0.00,59,10.9,1.12
2018-01-25,4.9,-3.3,1.1,0.00,42,7.1,1.24
2018-01-26,6.0,-2.6,2.1,0.00,41,7.5,1.22
2018-01-27,7.9,-2.7,3.3,0.00,56,6.2,1.25
2018-01-28,11.6,-0.8,5.6,0.00,48,7.4,1.47
2018-01-29,14.7,0.6,6.6,0.00,54,11.7,1.91
2018-01-30,17.0,-0.4,6.7,0.00,57,11.2,1.78
2018-01-31,11.6,1.0,6.9,0.00,54,12.2,1.73
2018-02-01,11.8,5.1,8.9,0.00,50,9.4,1.66
2018-02-02,13.5,4.5,8.7,0.90,70,13.0,1.31
2018-02-03,14.6,6.6,10.5,1.90,78,15.5,1.07
2018-02-04,11.7,3.0,9.2,15.30,78,10.2,0.78
2018-02-05,12.1,-0.9,5.6,0.00,64,10.5,1.59
2018-02-06,8.6,2.5,6.5,0.70,76,7.6,0.77
2018-02-07,10.7,4.6,7.5,2.20,72,12.8,1.16
2018-02-08,13.4,3.7,8.8,6.90,74,10.9,1.48
2018-02-09,15.2,1.1,7.3,0.00,64,9.2,1.85
2018-02-10,8.1,2.3,5.8,6.10,72,11.2,0.74
2018-02-11,6.2,2.7,4.6,7.80,81,10.9,0.59
2018-02-12,6.8,2.4,4.7,0.20,66,6.4,1.01
2018-02-13,7.3,-1.5,3.7,5.70,73,8.4,0.75
2018-02-14,9.1,0.2,5.4,7.00,75,20.3,1.21
2018-02-15,7.1,-1.1,2.8,0.00,57,16.4,1.43
2018-02-16,12.4,0.6,6.4,0.00,58,10.3,1.76
2018-02-17,11.5,1.5,7.1,0.00,61,8.2,1.89
2018-02-18,9.3,3.2,6.9,0.20,77,7.9,0.83
2018-02-19,8.7,5.1,6.9,1.80,77,6.6,0.70
2018-02-20,8.6,4.1,6.1,0.60,82,8.1,0.93
2018-02-21,9.7,3.6,6.3,1.90,81,7.9,0.98
2018-02-22,9.9,5.5,7.7,1.90,79,6.3,0.80
2018-02-23,9.2,6.2,7.6,0.20,82,5.6,0.74
2018-02-24,8.9,3.6,6.4,0.60,86,6.6,0.80
2018-02-25,5.6,1.9,3.4,5.40,72,12.2,0.81
2018-02-26,1.9,-1.2,0.3,20.10,78,12.3,0.59
2018-02-27,5.7,-1.5,1.9,10.80,73,11.7,1.22
2018-02-28,4.3,-4.8,1.1,7.90,64,15.8,1.62
2018-03-01,3.8,-11.1,-1.6,0.10,54,11.9,1.48
2018-03-02,8.1,1.6,4.9,5.00,85,8.6,0.69
2018-03-03,15.1,4.4,9.7,1.20,70,11.7,2.06
2018-03-04,15.6,4.8,10.5,0.20,65,16.6,2.20
2018-03-05,13.1,4.2,9.8,1.50,71,7.5,1.31
2018-03-06,13.9,8.0,10.5,9.30,79,10.3,1.27
2018-03-07,18.0,7.8,12.5,1.90,63,11.2,2.54
2018-03-08,13.7,8.1,10.9,3.30,62,13.3,1.48
2018-03-09,15.9,2.2,9.8,0.00,55,12.5,2.78
2018-03-10,16.1,6.9,12.2,0.00,43,9.7,2.75
2018-03-11,18.0,11.1,14.2,0.00,42,8.6,2.96
2018-03-12,18.5,10.4,13.6,1.80,61,14.3,2.73
2018-03-13,16.0,7.7,12.1,12.40,71,10.4,2.23
2018-03-14,15.7,4.4,9.3,0.30,67,16.1,2.43
2018-03-15,16.5,4.3,9.6,0.00,63,9.2,2.70
2018-03-16,12.4,7.4,10.8,1.00,57,8.9,1.29
2018-03-17,18.6,10.6,14.1,0.00,57,17.7,2.88
2018-03-18,14.8,10.4,13.1,13.50,73,10.9,1.10
2018-03-19,14.0,9.2,11.6,12.80,77,13.2,1.32
2018-03-20,15.5,6.3,10.7,5.20,62,9.7,2.59
2018-03-21,15.4,8.0,11.3,0.50,58,11.7,2.04
2018-03-22,9.6,4.2,6.9,6.70,71,14.5,1.20
2018-03-23,10.6,3.8,7.0,14.90,77,9.5,1.39
2018-03-24,9.1,1.9,5.2,7.40,68,12.1,1.51
2018-03-25,9.0,3.9,6.3,4.40,80,10.3,1.07
2018-03-26,12.2,6.8,9.6,5.70,75,8.2,1.34
2018-03-27,14.9,6.2,10.3,2.50,69,8.6,1.87
2018-03-28,14.0,3.2,8.3,0.00,57,16.7,2.91
2018-03-29,16.9,0.8,8.8,0.00,52,9.8,3.35
2018-03-30,17.3,5.2,12.3,0.00,54,9.6,3.45
2018-03-31,17.5,10.1,13.7,0.00,57,15.2,3.08
2018-04-01,15.1,7.2,11.3,5.80,68,11.5,2.40
2018-04-02,16.4,4.0,10.4,0.10,57,16.0,3.43
2018-04-03,18.2,3.3,11.3,0.00,54,10.3,3.63
2018-04-04,20.5,11.9,15.9,0.00,49,6.9,3.58
2018-04-05,21.6,12.2,17.7,0.40,50,8.2,3.04
2018-04-06,19.8,12.4,15.9,0.00,64,17.9,2.87
2018-04-07,21.0,10.6,14.7,0.10,65,14.2,3.40
2018-04-08,24.9,8.4,15.8,0.00,52,9.8,4.32
2018-04-09,22.0,12.4,17.1,0.00,45,10.1,4.28
2018-04-10,22.4,13.8,18.0,0.00,44,8.7,4.21
2018-04-11,22.2,15.6,18.4,0.00,48,9.2,3.84
2018-04-12,24.3,13.2,18.7,0.00,52,11.9,4.29
2018-04-13,23.5,13.3,19.4,0.00,50,9.5,4.27
2018-04-14,24.9,14.4,20.8,0.00,48,6.9,4.28
2018-04-15,22.9,16.1,19.7,0.00,58,9.4,2.95
2018-04-16,21.2,12.9,17.3,3.80,59,8.1,2.35
2018-04-17,22.4,11.6,17.2,0.10,64,8.8,3.42
2018-04-18,23.1,12.6,17.4,0.00,64,8.2,3.74
2018-04-19,22.9,12.7,17.8,0.00,61,10.5,3.43
2018-04-20,21.9,11.8,16.4,7.90,65,14.8,3.81
2018-04-21,22.0,11.2,16.8,5.00,60,6.7,4.14
2018-04-22,24.2,11.9,19.2,0.00,45,7.9,4.76
2018-04-23,27.0,12.2,21.3,0.00,43,8.1,5.01
2018-04-24,26.7,17.2,22.3,0.00,42,7.8,4.95
2018-04-25,26.5,13.3,20.7,0.00,46,9.7,4.63
2018-04-26,25.6,17.0,21.8,0.00,46,17.1,4.28
2018-04-27,26.8,12.8,20.5,0.00,52,9.0,4.39
2018-04-28,25.4,19.6,22.7,0.00,49,5.9,4.34
2018-04-29,25.8,17.5,21.7,0.00,54,9.0,4.79
2018-04-30,24.2,16.1,20.8,0.10,56,9.2,3.51
2018-05-01,27.0,14.4,22.0,0.00,49,9.4,4.61
2018-05-02,25.8,18.6,21.7,0.00,48,11.1,4.89
2018-05-03,23.8,13.5,20.0,0.30,62,9.3,3.32
2018-05-04,28.3,15.0,21.4,0.00,58,10.2,4.61
2018-05-05,27.6,14.4,22.1,0.00,51,11.2,4.54
2018-05-06,24.1,15.2,19.8,1.60,64,10.7,3.84
2018-05-07,24.5,15.6,19.8,1.00,65,12.4,3.98
2018-05-08,23.3,14.1,19.2,0.00,63,10.2,3.65
2018-05-09,25.5,13.9,20.1,0.00,55,11.8,4.11
2018-05-10,22.6,14.6,19.1,14.50,64,8.7,3.40
2018-05-11,23.6,13.8,18.1,4.60,66,10.7,3.67
2018-05-12,23.2,11.1,18.0,0.30,57,8.9,4.30
2018-05-13,22.5,14.0,17.8,0.20,70,9.2,3.27
2018-05-14,23.5,15.4,18.9,1.70,71,10.4,3.95
2018-05-15,24.1,17.1,20.1,1.80,64,11.0,4.32
2018-05-16,24.2,14.6,20.1,0.10,58,9.4,4.48
2018-05-17,25.8,15.9,22.4,0.00,44,9.9,5.19
2018-05-18,26.8,13.5,21.3,1.70,47,9.4,5.19
2018-05-19,22.9,15.2,18.8,0.70,66,6.8,2.99
2018-05-20,25.9,13.9,20.0,0.00,59,9.1,4.88
2018-05-21,21.5,16.5,19.1,0.20,71,6.7,2.68
2018-05-22,25.1,16.4,20.6,0.20,64,7.6,3.70
2018-05-23,25.3,16.2,20.4,1.50,69,11.5,3.86
2018-05-24,24.5,16.2,20.0,1.80,70,7.5,3.58
2018-05-25,26.0,14.9,20.3,2.70,64,10.8,4.54
2018-05-26,28.0,15.1,21.6,0.40,56,10.5,5.10
2018-05-27,27.1,15.4,21.5,0.00,58,9.7,5.07
2018-05-28,25.4,17.8,21.9,0.00,58,8.2,4.18
2018-05-29,27.1,16.5,21.9,0.00,53,8.9,4.97
2018-05-30,27.5,15.4,21.8,0.00,51,8.7,5.37
2018-05-31,29.1,17.2,22.8,0.00,46,8.3,5.85
2018-06-01,29.7,16.0,23.9,0.00,43,7.8,5.94
2018-06-02,29.5,17.1,24.6,0.30,41,10.0,5.38
2018-06-03,30.1,18.5,24.5,0.80,44,10.8,5.20
2018-06-04,29.1,15.6,23.0,0.00,52,13.7,5.65
2018-06-05,28.9,16.2,23.0,3.60,54,9.8,5.20
2018-06-06,28.0,16.0,23.2,0.00,54,10.7,4.33
2018-06-07,27.8,17.5,24.0,0.10,54,9.3,4.32
2018-06-08,30.1,21.6,25.3,0.00,56,10.1,5.38
2018-06-09,30.2,18.2,24.8,0.00,57,10.5,5.28
2018-06-10,26.0,19.1,22.9,4.10,62,9.8,4.43
2018-06-11,29.5,16.4,24.2,0.00,56,8.3,5.00
2018-06-12,29.1,22.9,26.0,0.90,54,7.2,4.61
2018-06-13,30.3,21.0,26.1,0.00,54,7.6,5.09
2018-06-14,25.8,18.8,22.0,7.40,69,7.1,3.54
